bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Local Businesses","/explore/local-businesses","/projects/alpha-phi-and-tau-kappa-epsilon-s-mr-greek--2","2015-04-13T23:59:59-07:00","USD","325","0.325","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hmqzprq37lzxkm6xcyzx.jpg","false","false","null","2015-03-29T12:29:09-07:00","null","null","null","null","null","1201475","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Benefiting the Alpha Phi Foundation and the PG County Trauma Ward","[""other""]","Alpha Phi and Tau Kappa Epsilon's Mr. Greek!"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/fuffee-the-new-paradigm-of-drinking-coffee","2020-03-25T23:59:59-07:00","USD","1497","0.1497","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hat5eyxsb8um7qlqezf2.jpg","false","false","null","2020-02-19T00:00:00-08:00","null","null","null","null","null","2581330","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Drinking with Fuffee adds another taste to your coffee. It's a social mug that uses hot coffee.","[""coffee"",""bluetooth"",""bottles"",""community"",""mobile apps""]","Fuffee: The new paradigm of drinking coffee"
"null","Comics","/explore/comics","/projects/nightmare-theater-a-horror-comic-anthology","2020-12-07T23:59:59-08:00","USD","28913","1.985145616859","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nomkl6jqiy1wluixw7xj.jpg","true","false","null","2020-12-06T23:59:59-08:00","null","null","null","null","null","2647978","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A scary big, 272-page book starring demons, Lovecraftian monsters, psycho killers and more.","[""horror"",""thriller"",""fantasy"",""suspense""]","NIGHTMARE THEATER - A Horror Comic Anthology"
"null","Comics","/explore/comics","/projects/captain-luv-rise-of-the-pirate-king-chapter-1","2020-05-28T23:59:59-07:00","USD","15355","8.773333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/npb79naxgxoqxubunmpk.jpg","true","false","null","2020-03-29T00:00:00-07:00","null","null","null","null","null","2573416","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Space pirates have organized under a mysterious new leader who is obsessed with killing Captain Luv","[""fantasy"",""adventure"",""thriller"",""books"",""indie""]","CAPTAIN LUV: Rise Of The Pirate King - Chapter 1"
"null","Food & Beverages","/explore/food-beverages","/projects/joepresso--2","2020-10-11T23:59:59-07:00","USD","27115","1.245133333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ohkcbueolttsmubsjhuu.jpg","true","false","null","2020-10-10T23:59:59-07:00","null","null","null","null","null","2635406","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Make espresso using your AeroPress®","[""coffee"",""kitchen""]","JOEPRESSO"
"Enter Your Email to Get the Best Offer Now!","Productivity","/explore/productivity","/projects/focuson-glasses-campaign/coming_soon","null","HKD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fvmlgx58d1d8umchw2py.jpg","false","true","null","null","null","null","null","null","null","2694938","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Interact with computers, tablets, and smartphones by blinking your eyes and moving your head.","null","FocusOn Glasses Wearable Hands-Free Device Control"
"null","Photography","/explore/photography","/projects/your-one-stop-shop-for-your-photography-needs","2020-12-18T23:59:59-08:00","USD","300","0.12","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nnpk2hq77uaaaj9g8q0q.jpg","false","false","null","2020-10-19T00:00:00-07:00","null","null","null","null","null","2630717","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Studio 64 A Fully Equipped Photography Studio Available For Rent","[""community"",""female founders"",""founders of color"",""other""]","Your One Stop Shop For Your Photography Needs"
"null","Tabletop Games","/explore/tabletop-games","/projects/treasures-of-singapore","2019-01-09T23:59:59-08:00","USD","331","0.072587719298","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qdmoclxefamky85pxxhe.jpg","false","false","null","2018-11-10T00:00:00-08:00","null","null","null","null","null","2415707","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A gift of bonding","[""family"",""kids""]","Treasures of Singapore"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/weadmire-t-shirts","2016-12-17T23:59:59-08:00","GBP","414","0.00138","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ibjbxn0mbdbe5lal4hnp.jpg","false","false","null","2016-11-02T07:52:37-07:00","null","null","null","null","null","1498169","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","WeAdmire T-Shirts are expanding and you can help. Grab some great t-shirts and help us grow.","[""other""]","WeAdmire T-Shirts"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/karakostas-brothers-wsbk-european-junior-cup","2016-04-09T23:59:59-07:00","EUR","60","0.0015","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ngjidmrwdofgvxxxjdal.jpg","false","false","null","2016-02-09T04:45:56-08:00","null","null","null","null","null","1633855","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Karakostas Brothers - Greece in World Superbike European Junior Cup - A Lifetime Opportunity","[""other""]","Karakostas Brothers WSBK European Junior Cup"
"null","Photography","/explore/photography","/projects/wavy-photo-company","2020-07-26T23:59:59-07:00","CAD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kqh1kqzogmu58vzt1zdz.jpg","false","false","null","2020-05-28T00:00:00-07:00","null","null","null","null","null","2606197","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","LAUNCH OF A DYNAMIC PHOTOGRAPHY COMPANY WITH A GLOBAL VISION.","[""adventure"",""jewelry"",""hiking""]","WAVY PHOTO COMPANY."
"null","Phones & Accessories","/explore/phones-accessories","/projects/vogduo-leather-iphone-stand-and-airpods-case","2021-02-19T23:59:59-08:00","USD","10225","1.0097","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fy5nam7ertbaq7fu8f7t.jpg","true","false","null","2021-01-20T00:00:00-08:00","null","null","null","null","null","2651636","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A new iPhone stand that supports all models (including iPhone 12) and a new AirPods Pro case","[""iphone"",""earbuds""]","VogDUO - Leather iPhone Stand and AirPods Case"
"null","Human Rights","/explore/human-rights","/projects/to-fight-the-corrupted-government-of-cyprus","2019-08-04T23:59:59-07:00","USD","330","0.0033","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/irltlgvbz04jyrxlnasf.jpg","false","false","null","2019-06-05T00:00:00-07:00","null","null","null","null","null","2511800","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Take to International courts the Cyprus government for violating constitutional rights","[""other""]","To Fight the corrupted Government of Cyprus"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/plug-iox","2018-08-18T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nge899sgxfc1yq0tbyyy.jpg","false","false","null","2018-06-19T09:17:11-07:00","null","null","null","null","prototype","2384134","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Smart plug for efficient control of energy and home comfort.","[""first-time founders"",""iot"",""security"",""smart home"",""wireless""]","Plug IoX"
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/mombosstv-raise-the-kids-secure-the-bag","2021-05-26T23:59:59-07:00","USD","220","0.022","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jwtnhwxlkgoamkibmkyv.jpg","false","false","null","2021-03-27T00:00:00-07:00","null","null","null","null","null","2665551","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A  positive reality TV series about women entrepreneurs balancing motherhood and business.","[""women""]","MomBossTV: Raise The Kids. Secure The Bag"
"null","Tabletop Games","/explore/tabletop-games","/projects/pleasemom","2021-07-17T23:59:59-07:00","SGD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ifrkrvxremd0qwvwxtgf.jpg","false","false","null","2021-06-17T00:00:00-07:00","null","null","null","null","null","2686105","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Online toy rental with doorstep delivery and pickup. Everyday educational toys for age 0 to 13+","[""toys"",""first-time founders"",""female founders"",""kids""]","PleaseMom"
"null","Camera Gear","/explore/camera-gear","/projects/polaris-smart-electric-tripod-head","2021-03-15T23:59:59-07:00","HKD","21410934","104.01776","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/iuflcrioitet1jw4uire.jpg","true","false","null","2021-03-14T23:59:59-07:00","null","null","null","null","prototype","2667502","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Smart Electric Tripod Head, Remote Controller, Wireless DSLR Preview & Configuration.","[""other""]","Polaris - Smart Electric Tripod Head"
"null","Phones & Accessories","/explore/phones-accessories","/projects/zappi-world-s-first-crowdsourced-computer-glasses","2015-07-19T23:59:59-07:00","GBP","2470","0.26","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cksyyh5bvw5d03gkctfm.jpg","false","false","null","2015-06-08T23:45:00-07:00","null","null","null","null","null","1013085","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Stylish Computer and Gaming glasses protect your eyes from the harmful light from digital devices.","[""other""]","Zappi-World's First Crowdsourced Computer Glasses"
"null","Writing & Publishing","/explore/writing-publishing","/projects/the-african-american-folklorist-newspaper","2021-04-04T23:59:59-07:00","USD","1948","0.1948","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/feiio7qnbyznvdpfzbe0.jpg","false","false","null","2021-02-03T00:00:00-08:00","null","null","null","null","null","2656011","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The African American Folklorist is a new newspaper looking for your help to get to print!","[""community""]","The African American Folklorist Newspaper"
"null","Comics","/explore/comics","/projects/lab-99-comic-book-series--3","2016-12-15T23:59:59-08:00","USD","4000","0.8","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/opt9itinwre9zzugo3us.jpg","false","false","null","2016-10-16T10:38:33-07:00","null","null","null","null","null","1890133","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Aliens. Interstellar winds. Thai food. Forget the Box, Think Outside the Planet!","[""other""]","Lab 99 Comic Book Series"
"null","Art","/explore/art","/projects/underwater-music-sound-births-creation","2015-09-03T23:59:59-07:00","USD","638","0.750588235294","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/aa1ipgdp7cxvr139oycg.jpg","false","false","null","2015-08-13T13:16:32-07:00","null","null","null","null","null","1372853","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Underwater Sound Art installation! An Interactive, Immersive and Deep Listening experience in water.","[""other""]","Underwater Music - 'Sound Births Creation'"
"null","Productivity","/explore/productivity","/projects/consciousness-evolution-lv8-contagious-uplift","2018-04-30T23:59:59-07:00","USD","777","0.087421242124","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zbhovogi5pc67b7cye1r.jpg","false","false","null","2018-03-01T21:07:28-08:00","null","null","null","null","null","2205957","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Empowering the Awakening Journey","[""other""]","Consciousness EVOLution: #LV8 - Contagious Uplift!"
"null","Education","/explore/education","/projects/send-a-kid-to-camp--3","2015-02-02T23:59:59-08:00","CAD","1430","0.715","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dtaxwtlofjflgzusoh7n.jpg","false","false","null","2015-01-19T06:57:17-08:00","null","null","null","null","null","951271","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","In only TWO WEEKS we are trying to raise enough to send FIVE KIDS to Youth in Action Camp next year!","[""other""]","Send a Kid to Camp!"
"null","Music","/explore/music","/projects/spring-fever-the-album","2021-08-04T23:59:59-07:00","USD","1169","0.637057220708","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ulcwowpkbi0ywggcyiaz.jpg","false","false","null","2021-06-05T00:00:00-07:00","null","null","null","null","null","2682068","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Soundtrack on Vinyl.","[""indie"",""horror"",""album""]","Spring Fever: The Album!"
"null","Culture","/explore/culture","/projects/thrive-for-success","2019-04-26T23:59:59-07:00","USD","650","0.65","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xibri4m4d2s1j02zsuzc.jpg","false","false","null","2019-03-12T00:00:00-07:00","null","null","null","null","null","2471384","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Students from the University of Tennessee raising money for a reading program at Thrive Lonsdale.","[""kids"",""community"",""love"",""students"",""books""]","Thrive for Success "
"null","Film","/explore/film","/projects/life-of-a-modern-seer-short-film","2021-08-18T23:59:59-07:00","USD","100","0.05","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zz6oorevk909kvzyoxmc.jpg","false","false","null","2021-07-19T00:00:00-07:00","null","null","null","null","null","2691661","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","How a seer lives in the modern world...","[""comedy"",""short film"",""fantasy""]","Life Of A Modern Seer - Short Film"
"null","Video Games","/explore/video-games","/projects/20-boxes-of-security-council","2015-03-06T23:59:59-08:00","USD","120","0.171428571429","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tl1ngclgzcsu6hqrjz9s.jpg","false","false","null","2015-02-04T23:10:00-08:00","null","null","null","null","null","1120541","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Modular zone-control troop board game. Versatile, engaging, and fun!  Nuke your friends!","[""other""]","20 Boxes of Security Council"
"null","Film","/explore/film","/projects/angelica--3","2016-02-18T23:59:59-08:00","USD","4238","0.353166666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/h29yaunm51satsenec7h.jpg","false","false","null","2015-12-20T07:01:50-08:00","null","null","null","null","null","245753","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A story of conflicts in black and white / Una historia de conflictos en blanco y negro","[""female founders""]","ANGÉLICA"
"null","Culture","/explore/culture","/projects/kayakers-of-bhutan--5","2018-01-14T23:59:59-08:00","USD","4895","0.611875","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rem7pcswgw6kcttgdkbi.jpg","false","false","null","2017-12-20T14:57:13-08:00","null","null","null","null","null","2299966","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Lets share our whitewater community with some of Bhutan's finest kayakers and river guides.","[""other""]","Kayakers of Bhutan"
"null","Dance & Theater","/explore/dance-theater","/projects/wayne-parsons-dance-s-first-uk-tour","2018-10-19T23:59:59-07:00","GBP","3845","0.96125","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ux1nmywxm5k426em7wze.jpg","false","false","null","2018-08-20T00:00:00-07:00","null","null","null","null","null","2405986","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help Wayne Parsons Dance get on the road to visit new venues, new audiences and new supporters!","[""drama"",""love"",""lgbtq"",""women""]","Wayne Parsons Dance's first UK tour"
"null","Comics","/explore/comics","/projects/octobriana-with-love-50th-anniversary-special","2021-05-25T23:59:59-07:00","CAD","11892","1.876833333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fd92goxfmkwuobnk3h33.jpg","true","false","null","2021-05-24T23:59:59-07:00","null","null","null","null","null","2681313","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","All-star graphic novel celebrating the cult Russian superhero that you’ve probably never heard of...","[""adventure"",""fantasy"",""indie"",""thriller""]","OCTOBRIANA WITH LOVE: 50th Anniversary Special"
"null","Wellness","/explore/wellness","/projects/paye-ta-magie-avec-elodie--2","2017-08-12T23:59:59-07:00","EUR","120","0.026666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/v5w3f129r7pdejeiuxml.jpg","false","false","null","2017-06-28T05:51:59-07:00","null","null","null","null","null","2148613","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Promouvoir la méthode Access Consciousness, ses praticiens et facilitateurs en France","[""other""]","PAYE TA MAGIE AVEC ELODIE"
"null","Comics","/explore/comics","/projects/heroes-and-villains-a-cosplay-book","2020-10-22T23:59:59-07:00","USD","370","0.030833333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qbblohmqhpkdiskmbh7z.jpg","false","false","null","2020-09-17T00:00:00-07:00","null","null","null","null","null","2614414","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The Fantastic Brought To Life","[""books"",""beauty"",""fantasy""]","Heroes And Villains a Cosplay Book"
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/here-we-are-the-web-series-season-1--2","2021-08-05T23:59:59-07:00","USD","630","0.063063063063","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jqm763f7y0qwmpnwphqx.jpg","false","false","null","2021-06-06T00:00:00-07:00","null","null","null","null","null","2684272","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A summer love story where love and distance are tested between a hopeless romantic and a rebel.","[""lgbtq"",""romance"",""comedy"",""women"",""family""]","Here We Are: The Web Series - Season 1"
"null","Music","/explore/music","/projects/akashi-chains-debut-ep-and-support-funding","2017-11-25T23:59:59-08:00","USD","244","0.040666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/e3lbvb8jjuuqna3c8fyy.jpg","false","false","null","2017-09-26T09:19:31-07:00","null","null","null","null","null","2186216","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Support Akashi in his journey to becoming a Singer-Songwriter by contributing to his debut EP!","[""other""]","Akashi - 'Chains' Debut EP and Support Funding"
"null","Camera Gear","/explore/camera-gear","/projects/hal360-world-s-most-affordable-360-degree-camera","2017-01-22T23:59:59-08:00","USD","2369","0.157933333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dg0hg5zf7wxyjz4i5djk.jpg","false","false","null","2016-12-13T11:21:38-08:00","null","null","null","null","concept","1979917","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Sorry Theta S, but the HAL360 has better specs for a much lower price.","[""other""]","HAL360. World's most affordable 360 degree camera."
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/the-earth-monitor-project","2017-11-21T23:59:59-08:00","USD","250","0.0025","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/f8tx6hs31gcahg31vfqv.jpg","false","false","null","2017-09-22T08:49:38-07:00","null","null","null","null","concept","1989140","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A 4D globe display monitor of Earth that acts as a planetary bio-feedback device,","[""social innovations""]","The Earth Monitor Project"
"null","Wellness","/explore/wellness","/projects/healthy-solutions-for-depression","2019-11-12T23:59:59-08:00","USD","271","0.0542","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zbg7swhdwegw7mkd5qa3.jpg","false","false","null","2019-09-13T00:00:00-07:00","null","null","null","null","null","2543211","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Monet Tiran, author of ""Raising a Black Dog"" and founder of Spreading the Prana, shares his story.","[""men"",""yoga"",""lgbtq"",""indie""]","Healthy Solutions for Depression"
"null","Comics","/explore/comics","/projects/takashi-the-wanderer-takashi-vs-everyone-1","2019-11-30T23:59:59-08:00","USD","1115","0.371666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ypwljorhc94cnynkzcry.jpg","false","false","null","2019-10-10T00:00:00-07:00","null","null","null","null","null","2546551","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A traveling wanderer makes his way through post apocalyptic NYC using his knowledge of a dead art.","[""indie"",""books"",""music video"",""magazines""]","Takashi the Wanderer : Takashi vs Everyone #1"
"null","Culture","/explore/culture","/projects/10-fine-years-in-print","2018-08-08T23:59:59-07:00","USD","990","0.33","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/sacplrnct59lxcjk50ux.jpg","false","false","null","2018-07-19T07:35:27-07:00","null","null","null","null","null","2369580","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Let's make it 20.","[""magazines"",""community""]","10 Fine Years in Print"
"null","Home","/explore/home","/projects/ti22-enso-titanium-cutlery-chopsticks-straw","2018-12-02T23:59:59-08:00","CAD","204463","35.3762","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lkew2guwhagwtnaobo9j.jpg","true","false","null","2018-12-01T23:59:59-08:00","null","null","null","null","null","2441636","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Anti-Bacterial, Non-Corrosive, Hypoallergenic. Ensō redefines the art of fine dining.","[""food"",""restaurant"",""design""]","Ti22 Ensō - Titanium Cutlery, Chopsticks & Straw"
"null","Tabletop Games","/explore/tabletop-games","/projects/lord-of-the-chords-the-best-music-theory-game","2019-03-19T23:59:59-07:00","USD","252143","20.90018900189","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lxeuxvmbdi4sdkqnfipw.jpg","false","false","null","2019-03-18T23:59:59-07:00","null","null","null","null","null","2426430","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The card game musicians play when not playing music! Major geekiness! Augmented pun-damentals!","[""pianos"",""design"",""kids""]","Lord of the Chords: The Best Music Theory Game!"
"null","Video Games","/explore/video-games","/projects/capitalist-profit-at-any-cost","2017-04-26T23:59:59-07:00","EUR","660","0.022","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cvjp7zctpkkibzvuyymh.jpg","false","false","null","2017-02-25T14:02:08-08:00","null","null","null","null","null","2043371","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We want to make an old internet cafe LAN tournament style game.","[""other""]","Capitalist - Profit At Any Cost"
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/the-working-title","2018-07-24T23:59:59-07:00","USD","2095","0.2095","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fnw828c4dqswgqkuoa2z.jpg","false","false","null","2018-06-24T18:33:22-07:00","null","null","null","null","null","2386781","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","An office comedy telling serious stories through an absurd comedic lens","[""comedy""]","The Working Title"
"null","Home","/explore/home","/projects/disaster-relief-shelter","2017-01-09T23:59:59-08:00","USD","645","0.0215","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/uwjc8yscvh4kvteftzat.jpg","false","false","null","2016-11-10T13:20:39-08:00","null","null","null","null","concept","1921232","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We have designed and patented quick-response geodesic dome shelters for disaster relief crisis.","[""other""]","Disaster relief shelter"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/algara-smart-jewelry-inspired-by-you","2015-06-20T23:59:59-07:00","USD","4188","0.05584","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xgbufhgo1dj8aljibp8d.jpg","false","false","null","2015-04-21T02:21:17-07:00","null","null","null","null","null","917698","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Smart jewelry that tailors to your everyday fashion.","[""other""]","ALGARA: Smart Jewelry Inspired by You"
"null","Culture","/explore/culture","/projects/gold-rush-2-help-us-re-make-history","2019-07-21T23:59:59-07:00","CAD","4528","0.04528","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tne11tt3nji2gtssvvuj.jpg","false","false","null","2019-05-28T00:00:00-07:00","null","null","null","null","null","2508196","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We're turning cash into gold and tossing it into the creeks of the Yukon so you can pan it back out.","[""adventure"",""camping""]","GOLD RUSH 2: Help us re-make history."
"null","Film","/explore/film","/projects/sundown--6","2021-08-27T23:59:59-07:00","USD","9945","0.5525","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mmu128x1paqwnvk2hzgo.jpg","false","false","null","2021-07-08T00:00:00-07:00","null","null","null","null","null","2689444","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A girl trapped in a hospital fights against her memories in order to reclaim them.","[""short film"",""horror"",""drama"",""indie"",""students""]","SUNDOWN"
"null","Tabletop Games","/explore/tabletop-games","/projects/the-folio-black-label-3","2020-01-13T23:59:59-08:00","USD","8422","1.805666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/myvgr7oyorrw9uns8t7j.jpg","false","false","null","2019-12-31T00:00:00-08:00","null","null","null","null","null","2570364","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","End the initial Black Label Trilogy in style with White Witch and Black Stone AD&D and 5E Adventure!","[""adventure""]","The Folio: Black Label #3"
